,MS_SubClass,MS_Zoning,Lot_Area,Neighborhood,Bldg_Type,1st_Flr_SF,2nd_Flr_SF,SalePrice
1546,120,RL,8.684570300824369,NridgHt,TwnhsE,7.355641102974253,-inf,12.551433829568632
1547,20,RL,9.103534367658373,Somerst,1Fam,7.374629015218945,-inf,12.308177868467327
1548,20,RL,9.790934566296798,Crawfor,1Fam,7.426549072397305,-inf,12.043553716032399
1549,20,RL,9.350102314351341,NAmes,1Fam,6.946975992135418,-inf,12.0015054797889
1550,60,RL,9.413852481341165,NoRidge,1Fam,7.191429330036379,7.0925737159746784,12.577636201962656
1551,60,RL,9.10985683339786,NoRidge,1Fam,7.19668657083435,7.0925737159746784,12.706847933442663
1552,160,RM,7.426549072397305,BrDale,Twnhs,6.180016653652572,6.222576268071369,11.617285480294472
1553,60,RL,9.155672970633875,CollgCr,1Fam,6.733401891837359,6.818924065275521,12.273731294003989
1554,20,RL,9.145588494746486,NAmes,1Fam,7.049254841255837,-inf,11.831379196088763
1555,60,FV,8.85366542803745,Somerst,1Fam,6.923628628138427,6.7661917146603505,12.392137188602963
1556,60,RL,9.22876950744455,NoRidge,1Fam,6.966967138613983,6.759255270663693,12.154779351142624
1557,20,RL,9.36426245424844,CollgCr,1Fam,7.384610383176974,-inf,12.429216196844383
1558,20,RL,9.284334051884509,Veenker,1Fam,7.270312886079025,-inf,12.292250341771226
1559,60,RL,9.261983605128021,NWAmes,1Fam,6.994849985833071,6.891625897052253,12.449018824140563
1560,20,RL,9.606361021256347,Gilbert,1Fam,7.4205789054108005,-inf,12.388394202324129
1561,20,RL,9.257319373170178,CollgCr,1Fam,7.668561108015897,-inf,12.793859310432293
1562,80,RL,9.143131622282732,NAmes,1Fam,7.142827401161621,-inf,12.100156419938624
1563,50,RL,9.799792316197363,ClearCr,1Fam,7.400009517162692,6.878326468291325,12.20856952572876
1564,50,RM,8.686935966003333,OldTown,1Fam,6.396929655216146,5.908082938168931,10.542706391070517
1565,20,RL,8.812545770172237,Timber,1Fam,7.179307969504034,-inf,12.103486056755072
1566,90,RL,9.380504998499505,SawyerW,Duplex,7.0630481633881725,7.389563953677635,12.504323669331189
1567,60,RL,9.424967763522053,Gilbert,1Fam,6.741700694652055,6.786716950605081,12.323855681186558
1568,50,RM,8.85366542803745,IDOTRR,1Fam,6.579251212010101,6.20455776256869,11.856515169360305
1569,20,RL,9.246382963323112,NridgHt,1Fam,7.463363045520021,-inf,12.721885810807203
1570,20,RL,9.631678829240638,CollgCr,1Fam,6.933423025730715,-inf,11.918390573078392
1571,20,RL,10.825183649068833,Veenker,1Fam,7.518607216815252,-inf,12.86099861326992
1572,60,RL,9.517825071724143,NAmes,1Fam,7.078341579557671,6.684611727667927,12.230765258120545
1573,20,RL,8.819073983267831,CollgCr,1Fam,7.0967213784947605,-inf,12.235631447771718
1574,20,RL,9.047821442478408,CollgCr,1Fam,7.259819610363186,-inf,12.098487434850236
1575,20,RL,9.09121894106832,Edwards,1Fam,7.106606137727303,-inf,11.532728092266408
1576,20,RL,9.655731072956666,NWAmes,1Fam,7.026426808699636,-inf,12.072541252905651
1577,20,RL,9.495519314209846,NAmes,1Fam,7.232733136177615,-inf,11.976659481202368
1578,20,RL,8.779557455883728,Edwards,1Fam,7.027314514039777,-inf,11.813030057420567
1579,50,RL,9.161675199994901,Edwards,1Fam,7.103322062526113,6.459904454377535,11.82700601127654
1580,20,RL,8.852664927703866,Sawyer,1Fam,7.119635638017636,-inf,11.813030057420567
1581,60,RL,9.151651375627504,NoRidge,1Fam,7.145196134997171,7.00033446027523,12.727838209334498
1582,60,RL,9.308283446306147,NWAmes,1Fam,7.321188556739478,7.040536390215956,12.429216196844383
1583,60,RL,9.568783751310876,NWAmes,1Fam,7.119635638017636,7.00669522683704,12.631340380934517
1585,160,FV,8.189799618728228,Somerst,TwnhsE,6.555356891810665,6.535241271013659,11.891361900690473
1586,50,RM,9.241839039035554,IDOTRR,1Fam,7.037027614686276,6.948897222313312,11.9891596439666
1587,20,RL,9.268892258925797,NWAmes,1Fam,7.383989457978509,-inf,12.230765258120545
1588,120,RL,8.314832179284556,Timber,TwnhsE,7.313886831633462,-inf,12.394624752074764
1589,20,RL,8.980046316633132,Sawyer,1Fam,6.9363427358340495,-inf,11.682668239557323
1590,80,RL,8.84361509218395,ClearCr,1Fam,7.20934025660291,-inf,11.77528972943772
1591,30,RM,8.881836305004146,OldTown,1Fam,6.977281341630747,-inf,11.77528972943772
1592,60,RL,9.683588731386807,StoneBr,1Fam,7.52294091807237,6.742880635791903,13.190022025878143
1593,20,RL,8.874867635688053,Sawyer,1Fam,6.815639990074331,-inf,11.719939634354555
1594,90,RL,8.701512750872865,Edwards,Duplex,7.049254841255837,-inf,11.314474526246391
1595,75,RM,8.584851839890053,OldTown,1Fam,6.593044534142437,6.579251212010101,11.790557201568507
1596,30,RL,8.594154232552366,OldTown,1Fam,6.9782137426306985,-inf,11.594321103174222
1597,20,RL,9.16272451803452,Sawyer,1Fam,7.284820912568604,-inf,12.013700752882718
1598,20,RL,8.914760527397261,SawyerW,1Fam,7.303843225277705,-inf,12.106252310247962
1599,80,RL,9.642122788401721,Sawyer,1Fam,6.806829360392176,6.415096959171596,12.013700752882718
1600,50,RL,9.263312256742289,Mitchel,1Fam,6.761572768804055,6.421622267806518,11.9891596439666
1601,20,RL,9.299815378403785,Somerst,1Fam,7.315883504509785,-inf,12.201060103706629
1602,60,RL,9.333972932421458,Timber,1Fam,6.714170529909472,6.975413927455952,12.277928082630602
1603,20,FV,9.064157861798101,Somerst,1Fam,7.15305163493748,-inf,12.19904803059321
1604,60,RL,9.400133943608838,NoRidge,1Fam,7.060476365999801,7.001245622069476,12.460714863903755
1605,90,RL,8.979542601725113,SawyerW,Duplex,7.0630481633881725,7.389563953677635,12.504323669331189
1606,60,RL,8.955448122347393,Gilbert,1Fam,6.561030665896573,6.561030665896573,12.078239274020289
1607,80,RL,9.143131622282732,NAmes,1Fam,7.171656822768514,-inf,11.970350312009105
1608,80,RL,8.955448122347393,Gilbert,1Fam,6.658011045870748,6.461468176353717,12.123234367221169
1609,20,RL,9.472781556562168,NWAmes,1Fam,7.106606137727303,-inf,12.043553716032399
1610,80,RL,9.518339645190858,Crawfor,1Fam,7.074963197966044,6.684611727667927,12.245293358683455
1611,120,RM,8.39728289474368,CollgCr,TwnhsE,6.742880635791903,-inf,11.84939770159144
1612,120,RM,8.254008590564844,Crawfor,TwnhsE,7.4073177104694174,-inf,12.345834587905333
1613,120,RL,8.691146498539675,StoneBr,TwnhsE,7.198183577101943,-inf,12.146853285870202
1614,50,RL,9.425451751593128,Crawfor,1Fam,7.025538314638521,6.3835066348840055,12.175613438045465
1615,20,RL,9.251962046667002,NAmes,1Fam,7.00669522683704,-inf,11.79810440720389
1616,20,RL,9.69701673550917,CollgCr,1Fam,6.810142450115136,-inf,11.84939770159144
1617,60,RL,9.104757609401117,CollgCr,1Fam,6.661854740545311,6.76849321164863,12.24288661865289
1618,60,RL,9.249561085129464,NWAmes,1Fam,7.147559271189454,7.221835825288449,12.456442183097975
1619,50,RL,9.223651386035854,OldTown,1Fam,6.5998704992128365,5.700443573390687,11.59910316121128
1620,90,RL,8.854664928370534,SawyerW,Duplex,7.321849713788356,-inf,11.641512152666213
1621,20,RL,9.36263218231844,CollgCr,1Fam,7.311886164077165,-inf,12.375815420117268
1622,20,RL,9.017968479328726,NAmes,1Fam,6.959398512133975,-inf,11.864286314085192
1623,20,RL,9.308102089758679,NAmes,1Fam,7.164720378771857,-inf,11.917723684090689
1624,20,RL,9.421411342056123,NridgHt,1Fam,7.61085279039525,-inf,12.909170156943286
1625,60,RL,9.81328928461798,NAmes,1Fam,7.549609165154532,6.306275286948016,12.533576212168626
1626,60,RL,9.127610724377186,SawyerW,1Fam,6.884486652042782,6.626717749249025,12.089538829274222
1627,120,RL,8.738735461363474,NridgHt,TwnhsE,7.188412736496954,-inf,12.445089546000673
1628,30,RM,9.175334762777368,OldTown,1Fam,6.723832440821209,-inf,9.45634070543332
1629,20,RL,8.971448463693834,Gilbert,1Fam,7.133295954896068,-inf,12.078239274020289
1630,60,RL,9.696401880595555,NridgHt,1Fam,7.130098510125578,7.205635176410364,12.7444443677961
1631,20,RL,8.727940222393896,Sawyer,1Fam,6.804614520062624,-inf,11.740061037553975
1632,20,RL,9.464207095933233,Timber,1Fam,7.3098814858247865,-inf,11.918390573078392
1633,20,FV,9.25339986143663,Somerst,1Fam,7.367708572374371,-inf,12.473535428894305
1634,20,RL,8.922658299524402,SawyerW,1Fam,6.984716320118266,-inf,11.856515169360305
1635,20,RL,9.162409838218633,NAmes,1Fam,7.4067107301776405,-inf,11.938193200374572
1636,120,RL,8.274357006756292,Blmngtn,TwnhsE,7.1372784372603855,-inf,12.058152515453552
1637,70,RL,9.074520648833648,BrkSide,1Fam,6.548219102762372,6.548219102762372,11.941944326032129
1638,30,C (all),8.70946507906336,IDOTRR,1Fam,6.90875477931522,-inf,11.73526869611367
1639,20,RL,9.578449693540579,NridgHt,1Fam,7.659642954564682,-inf,12.936751613811438
1640,50,RM,8.594154232552366,OldTown,1Fam,6.950814768442584,-inf,11.686878772093667
1641,20,RL,9.210340371976184,Somerst,1Fam,7.370230641807081,-inf,12.332705296463539
1642,20,RL,9.211040127090456,NAmes,1Fam,6.959398512133975,-inf,11.887931365593685
1643,30,RM,8.965717788984849,OldTown,1Fam,6.198478716492308,-inf,11.02679245379461
1644,20,RL,9.369649154461065,NAmes,1Fam,7.523481312573497,-inf,12.165771348756648
1645,190,RM,9.241839039035554,IDOTRR,2fmCon,6.625392368007956,6.47543271670409,11.661345470088502
1646,80,RL,9.257414779362112,NAmes,1Fam,7.037027614686276,-inf,11.884489021402711
1647,20,RL,9.63390731544833,NridgHt,1Fam,7.804659297056102,-inf,13.005829561148378
1648,20,RL,9.082507000466299,CollgCr,1Fam,6.946975992135418,-inf,11.921718363171067
1649,60,RL,9.210340371976184,Gilbert,1Fam,6.637258031284457,6.79346613258001,12.077670930725649
1650,20,RL,9.224243277145174,NWAmes,1Fam,7.017506142941256,-inf,12.031123843065632
1651,60,RL,9.550662331752143,Gilbert,1Fam,6.778784897685177,6.891625897052253,12.297785453453374
1652,60,RL,9.325274910068282,SawyerW,1Fam,6.961296045910167,6.672032945461067,12.14950229404178
1653,20,RL,9.088850474388472,NAmes,1Fam,7.069874128458572,-inf,11.824079893607152
1654,20,RL,8.961879012677683,Sawyer,1Fam,6.79346613258001,-inf,11.834284063781393
1655,30,RM,8.881836305004146,OldTown,1Fam,6.92951677076365,-inf,11.350406535472453
1656,20,RL,9.276128112514186,NAmes,1Fam,7.666690200080086,-inf,11.834284063781393
1657,60,RL,9.16272451803452,Gilbert,1Fam,6.8308742346461795,6.519147287940395,12.183315658407558
1658,70,RL,8.833171133022866,SWISU,1Fam,6.734591659972948,6.692083742506628,11.759785542901755
1659,20,RL,8.99961934066053,Sawyer,1Fam,6.761572768804055,-inf,11.813030057420567
1660,20,RL,9.128696382935672,CollgCr,1Fam,6.98100574072173,-inf,11.87196261669798
1661,40,RM,9.116029692504942,BrkSide,1Fam,6.658011045870748,-inf,11.283512300642423
1662,60,RL,9.455167134121535,SawyerW,1Fam,6.727431724850855,6.71901315438526,12.167851432709975
1663,50,RM,8.699514748210191,OldTown,1Fam,6.643789733147672,6.327936783729195,11.771436160121729
1664,60,RL,9.246093541682,Gilbert,1Fam,6.692083742506628,6.641182169740591,12.031719258385396
1665,50,RM,8.699514748210191,BrkSide,1Fam,6.773080375655535,6.148468295917647,11.56171562913966
1666,20,RL,9.261983605128021,NAmes,1Fam,6.8885724595653635,-inf,11.872346634576987
1667,20,RL,9.161675199994901,CollgCr,1Fam,7.002155954403621,-inf,11.877568578558138
1668,60,RL,9.091556835986216,SawyerW,1Fam,7.108244139731541,6.78897174299217,12.230765258120545
1669,85,RL,9.037176752966994,Mitchel,1Fam,6.933423025730715,-inf,11.870599909242044
1670,120,FV,8.385944904806284,Somerst,TwnhsE,7.257707677160043,-inf,12.577636201962656
1671,20,RL,9.466454374960302,NridgHt,1Fam,7.768110378525988,-inf,13.323926946863102
1672,20,RL,9.430599768110529,CollgCr,1Fam,6.946975992135418,-inf,11.931635799828413
1673,120,RL,8.518192691749322,StoneBr,TwnhsE,7.154615356913663,-inf,12.162643087602838
1674,60,RL,9.16858043772795,NridgHt,1Fam,7.04141166379481,7.1929342212158,12.666657052859417
1675,50,RL,8.847934753328465,Sawyer,1Fam,6.682108597449809,6.222576268071369,12.015214757713933
1676,20,RL,9.192685436737461,Edwards,1Fam,6.9957661563048505,-inf,11.719939634354555
1677,20,RL,9.559235128595953,Sawyer,1Fam,7.080026499922591,-inf,12.128111104060462
1678,20,RL,8.909235279192261,NAmes,1Fam,6.951772164398911,-inf,11.695247021764184
1679,20,RL,9.281544130982514,NWAmes,1Fam,6.996681488176539,-inf,11.973509872299472
1680,60,RL,9.031931152002144,SawyerW,1Fam,6.682108597449809,6.7357800142423265,12.061046873479915
1681,90,RL,9.194414221425923,NAmes,Duplex,7.1098794630722715,-inf,11.53076538309856
1682,70,RL,8.881836305004146,SWISU,1Fam,6.354370040797351,6.327936783729195,11.951180395901384
1683,30,RL,9.233079858945672,OldTown,1Fam,6.982862751468942,-inf,11.736069016284437
1684,20,RM,9.062536177207788,OldTown,1Fam,6.875232087276577,-inf,11.556942350387002
1685,60,RL,9.086363192156472,NridgHt,1Fam,7.2875606403097235,6.635946555686647,12.765688433465597
1686,90,RL,9.052984561199976,NAmes,Duplex,6.946975992135418,-inf,11.44571671527678
1687,60,RL,9.12467354521909,CollgCr,1Fam,6.782192056006791,6.811244378601294,12.170445467887022
1688,70,RL,9.352360631996612,Crawfor,1Fam,7.260522598089852,6.617402977974478,12.160028707028767
1689,30,RM,8.64541048921699,OldTown,1Fam,6.70073110954781,-inf,11.608235644774552
1690,60,RL,9.383032379794294,CollgCr,1Fam,7.1693500166706,6.35088571671474,12.474189562487116
1691,20,RL,9.169518377455928,NAmes,1Fam,6.956545443151569,-inf,11.766792188927278
1692,60,RL,9.75510354676987,NoRidge,1Fam,7.566828479208331,7.356918242356021,13.27851205989426
1693,20,RL,9.231612507251722,Edwards,1Fam,6.854354502255021,-inf,11.617285480294472
1694,50,RL,9.053686561930807,BrkSide,1Fam,6.866933284461882,5.87493073085203,11.407564949312402
1695,60,RL,9.822819649468673,NAmes,1Fam,7.289610521451167,6.818924065275521,11.76756768334381
1696,20,RL,9.600894867348593,Crawfor,1Fam,7.402451520818244,-inf,12.319401330837177
1697,160,FV,8.064636475774222,Somerst,TwnhsE,6.396929655216146,6.396929655216146,12.013700752882718
1698,70,RM,8.028781162487148,OldTown,1Fam,6.495265555937008,6.495265555937008,11.711776323715394
1699,20,RL,9.023769800892813,Timber,1Fam,7.355001921105257,-inf,12.49612690212701
1700,60,RL,9.511777409660299,NridgHt,1Fam,7.583756300707112,7.068172000388042,13.091904169919621
1701,50,RM,10.407892608499196,OldTown,1Fam,7.384610383176974,6.774223886357614,12.301382825334498
1702,60,RL,9.483568487457813,CollgCr,1Fam,6.77078942390898,6.80128303447162,12.281643832377247
1703,20,RL,9.338029733117072,NridgHt,1Fam,7.515344571180436,-inf,12.542544882151386
1704,20,RL,9.291459423260974,NridgHt,1Fam,7.362010551259734,-inf,12.556729517143344
1705,180,RM,7.568379267836522,MeadowV,Twnhs,6.4457198193855785,-inf,11.344506813345266
1706,20,RL,9.186047679407139,NAmes,1Fam,7.240649694255466,-inf,12.165250651009918
1707,70,RM,8.283999304248526,OldTown,1Fam,6.218600119691729,6.218600119691729,11.56171562913966
1708,20,RL,9.116029692504942,CollgCr,1Fam,7.515344571180436,-inf,12.28690119819279
1709,20,RL,9.169518377455928,NAmes,1Fam,7.310550158534422,-inf,11.86005499606543
1710,20,RL,9.186457431512851,Sawyer,1Fam,6.795705775173514,-inf,11.77528972943772
1711,20,RL,9.039552050995901,CollgCr,1Fam,6.946975992135418,-inf,11.728036844587175
1712,70,RM,9.111624399037025,IDOTRR,1Fam,6.848005274576363,6.786716950605081,11.924432285124535
1713,20,RL,9.455480221162288,NAmes,1Fam,6.915723448631314,-inf,11.845819880243557
1714,20,RL,9.008468955937513,Edwards,1Fam,6.761572768804055,-inf,11.280678099406549
1715,20,RL,9.109082539901955,Timber,1Fam,7.302496423727326,-inf,12.490875577231112
1716,30,RL,8.747034264178168,SWISU,1Fam,6.672032945461067,-inf,11.418614785498987
1717,60,RL,9.38429367909962,Gilbert,1Fam,6.852242569051878,6.895682697747868,12.128111104060462
1718,20,RL,8.980298078970817,NAmes,1Fam,7.047517221357296,-inf,11.856515169360305
1719,60,RL,9.720705889909716,NridgHt,1Fam,7.366445148327599,6.345636360828596,12.468882964346784
1720,30,RL,9.142061531222888,Edwards,1Fam,6.51025834052315,-inf,11.635143097694478
1721,80,RL,9.346094292953802,SawyerW,1Fam,7.32052696227274,-inf,12.323855681186558
1722,30,RL,9.045465728785949,NAmes,1Fam,6.675823221634848,-inf,11.635143097694478
1723,80,RL,8.74909824839902,Edwards,1Fam,6.999422467507961,-inf,11.737667737648135
1724,60,RL,9.180808569370145,NridgHt,1Fam,6.86484777797086,7.040536390215956,12.674512552799726
1725,50,RL,9.299266581170585,NAmes,1Fam,6.954638864880987,6.234410725718371,11.84939770159144
1726,20,RL,10.821816206435848,Timber,1Fam,7.408530566894626,-inf,12.432267536768098
1727,60,RL,9.093694189856862,NridgHt,1Fam,6.854354502255021,7.038783541388542,12.429216196844383
1728,60,RL,9.233763886919771,Gilbert,1Fam,6.643789733147672,6.643789733147672,12.078239274020289
1729,20,RL,9.183585634667363,NAmes,1Fam,7.450660796211539,-inf,12.071683742491523
1730,160,RL,7.768110378525988,NPkVill,TwnhsE,6.6895992691789665,6.612041034833092,11.898187865760873
1731,120,RL,8.973604867142505,SawyerW,TwnhsE,6.822197390620491,-inf,11.507912923146684
1732,60,RL,9.421411342056123,NridgHt,1Fam,7.21890970761906,7.1891677384203225,12.89621531706982
1733,60,RL,8.976767625171433,Gilbert,1Fam,6.859614903654202,6.542471960506805,12.072541252905651
1734,20,RL,8.881836305004146,NAmes,1Fam,6.715383386334681,-inf,11.603679828238693
1735,20,RL,9.405495886750224,NAmes,1Fam,7.4127640174265625,-inf,12.004568269319446
1736,30,RL,8.915432254432663,BrkSide,1Fam,6.669498089857879,-inf,11.512925464970229
1737,60,RL,9.307920700315046,NoRidge,1Fam,7.326465613840322,7.174724309836376,12.718896271958837
1738,20,RL,8.965973184210347,Sawyer,1Fam,6.761572768804055,-inf,11.829559359371776
1739,60,RL,9.87189368094495,Gilbert,1Fam,7.238496840894365,6.975413927455952,12.676076274775909
1740,20,RL,9.193194213141211,NAmes,1Fam,7.160069207596127,-inf,11.99535161421452
1741,20,FV,8.390041405755754,Somerst,1Fam,7.298445101508147,-inf,12.310432660854417
1742,60,RL,9.008713664124222,Gilbert,1Fam,6.548219102762372,6.467698726104354,12.089538829274222
1743,30,RM,8.881836305004146,OldTown,1Fam,6.6895992691789665,-inf,11.686878772093667
1744,60,RL,8.934586870389676,NAmes,1Fam,6.775366090936392,6.841615476477592,12.040608205802641
1745,60,RL,9.081938657171658,Gilbert,1Fam,6.887552571664617,7.151485463904735,12.371587084007746
1746,120,RM,8.254008590564844,Crawfor,TwnhsE,7.4073177104694174,-inf,12.592912033515141
1747,60,RL,9.312445594913337,NAmes,1Fam,6.9957661563048505,6.927557906278317,12.239990863733635
1748,60,RL,9.224440496354964,SawyerW,1Fam,6.862757913051401,7.028201432058005,12.358793732547838
1749,30,RM,8.954286157204713,OldTown,1Fam,6.939253946041508,-inf,11.589886506106357
1750,60,RL,9.004422601327041,Gilbert,1Fam,6.522092798170152,6.672032945461067,12.013700752882718
1751,20,RL,9.102977853647683,CollgCr,1Fam,6.946975992135418,-inf,11.812289042195847
1752,45,RM,8.719317375506371,BrkSide,1Fam,6.784457062637643,-inf,11.635143097694478
1753,20,RL,9.714805812589491,CollgCr,1Fam,7.00033446027523,-inf,11.90429164869889
1754,30,RL,8.308938252595778,Edwards,1Fam,6.761572768804055,-inf,11.511924964636645
1755,160,RL,7.744136627627991,NPkVill,TwnhsE,6.75110146893676,6.398594934535208,11.870599909242044
1756,50,RM,8.738735461363474,BrkSide,1Fam,6.704414354964107,-inf,11.648330101976432
1757,20,RL,9.081256218564645,Sawyer,1Fam,6.846943139585379,-inf,11.769116870330638
1758,120,RM,8.628197749459149,Crawfor,TwnhsE,7.409741954080923,-inf,12.8802918162046
1759,70,RL,9.109635667854551,Crawfor,1Fam,7.080026499922591,7.049254841255837,12.493129522588037
1760,80,RL,9.09638749190015,Gilbert,1Fam,6.621405651764134,6.447305862541213,12.086725887897607
1761,20,RL,9.434922887484646,Mitchel,1Fam,6.915723448631314,-inf,11.845819880243557
1762,60,RL,9.311903687385623,CollgCr,1Fam,6.410174881966167,6.669498089857879,12.043553716032399
1763,60,RL,9.082507000466299,NAmes,1Fam,6.739336627357174,7.1770187659099,12.321630986164447
1764,60,RL,9.492658081928813,NridgHt,1Fam,7.007600613951853,7.166265974133638,12.577636201962656
1765,50,RM,8.956479847999912,IDOTRR,1Fam,7.111512116496157,6.3835066348840055,12.040608205802641
1766,20,RL,9.402447229504935,Mitchel,1Fam,7.444248649496705,-inf,12.388394202324129
1767,20,RL,9.169518377455928,NAmes,1Fam,7.047517221357296,-inf,11.877568578558138
1768,60,RL,9.159047077588632,NAmes,1Fam,7.027314514039777,6.745236349484363,12.013700752882718
1769,120,RL,8.878358040627822,SawyerW,TwnhsE,7.194436851100335,-inf,11.884489021402711
1770,20,RL,9.323669057283185,Edwards,1Fam,7.168579897264035,-inf,11.643953727376633
1771,20,RL,9.56282655529346,NridgHt,1Fam,7.587310506022615,-inf,12.886641043883259
1772,160,RM,7.9229859587111955,BrDale,TwnhsE,6.263398262591624,6.340359303727752,11.566466231898259
1773,60,RL,9.3101857069459,Mitchel,1Fam,6.943122422819428,6.779921907472252,12.448626590364206
1774,20,RL,8.881836305004146,NAmes,1Fam,7.121252453244542,-inf,11.532728092266408
1775,60,RL,9.42706335548747,CollgCr,1Fam,6.8501261661455,6.79794041297493,12.345834587905333
1776,70,RM,8.719317375506371,BrkSide,1Fam,6.844815479208263,6.352629396319567,11.831379196088763
1777,30,RL,8.869398159883518,BrkSide,1Fam,7.04141166379481,-inf,11.835008964139341
1778,80,RL,9.865526046249009,SawyerW,1Fam,7.198931240688173,-inf,11.960811288962345
1779,20,RL,9.002085433155724,NAmes,1Fam,6.761572768804055,-inf,11.732060994886899
1780,60,RL,9.388653907372598,NWAmes,1Fam,7.057036981697891,6.694562058521095,12.154779351142624
1781,20,RL,8.065265208897733,Blmngtn,1Fam,7.143617602704121,-inf,11.982272628789678
1782,70,RL,9.194414221425923,SWISU,1Fam,6.897704943128636,7.384610383176974,12.14950229404178
1783,20,RL,8.98969370086056,Sawyer,1Fam,6.815639990074331,-inf,11.728036844587175
1784,20,RL,9.33617975681533,Sawyer,1Fam,7.238496840894365,-inf,11.70766954176274
1785,90,RL,9.428350771178645,NAmes,Duplex,7.508787170634276,-inf,11.891361900690473
1786,60,RL,9.408535277926427,CollgCr,1Fam,6.833031732786201,6.796823718274855,12.367340793126296
1787,120,RM,8.253748343328501,Crawfor,TwnhsE,7.406103381237015,-inf,12.611537753638338
1788,160,RM,7.568379267836522,MeadowV,Twnhs,6.302618975744905,6.302618975744905,11.413105129688017
1789,90,RL,9.48044384215367,NAmes,Duplex,7.454719949364001,-inf,11.867798786962332
1790,20,RL,9.190953658175992,CollgCr,1Fam,7.360739903058278,-inf,12.332705296463539
1791,90,RL,9.005159521036145,Crawfor,Duplex,7.122866658599083,7.122866658599083,12.230765258120545
1792,20,RL,9.75423319944637,CollgCr,1Fam,7.201170883281678,-inf,12.41673867533327
1793,70,C (all),8.571681376700306,IDOTRR,1Fam,6.715383386334681,6.284134161070802,11.396391648714276
1794,50,RL,9.375176614429117,Edwards,1Fam,6.674561391814426,5.793013608384144,11.06663836234181
1795,120,RL,8.262558973010657,Greens,Twnhs,7.111512116496157,-inf,12.043553716032399
1796,60,RL,9.53899642739739,NridgHt,1Fam,7.458186157340487,6.992096427415888,13.275827535915461
1797,30,RM,8.699514748210191,OldTown,1Fam,7.005789019253503,-inf,11.612770799939945
1798,20,RL,9.016755622903517,Edwards,1Fam,7.072421900537371,-inf,11.608235644774552
1799,20,RL,9.14899674173513,Edwards,1Fam,6.548219102762372,-inf,11.678439903447801
1800,60,RL,9.270964993792617,NridgHt,1Fam,6.913737350659685,6.946975992135418,12.556729517143344
1801,60,RL,9.132054453577638,NAmes,1Fam,6.754604099487962,6.754604099487962,12.049418835484797
1802,60,RL,9.271247306879705,SawyerW,1Fam,6.769641976852503,6.846943139585379,12.170445467887022
1803,20,RL,9.305650551780507,Mitchel,1Fam,7.071573364211532,-inf,11.813030057420567
1804,70,RL,9.148358579620302,Crawfor,1Fam,6.706862336602747,6.706862336602747,12.025749091398891
1805,20,RM,8.881836305004146,OldTown,1Fam,6.761572768804055,-inf,11.56171562913966
1806,20,RL,9.236397906295473,CollgCr,1Fam,7.370230641807081,-inf,12.273731294003989
1807,60,RL,9.48910782703839,NridgHt,1Fam,7.262628600974241,6.1903154058531475,12.538967060803502
1808,80,RL,9.261983605128021,NWAmes,1Fam,7.011213987350367,6.641182169740591,12.125404742462718
1809,50,RM,8.699514748210191,OldTown,1Fam,6.520621127558696,6.222576268071369,11.695247021764184
1810,60,RL,8.949365142352965,SawyerW,1Fam,6.725033642166843,6.799055862058796,12.052338545588132
1811,160,FV,8.35490952835879,Somerst,TwnhsE,6.437751649736401,6.437751649736401,12.011880916165731
1812,60,RL,9.403272107882152,SawyerW,1Fam,7.180069874302796,7.1276936993473985,12.250089530946948
1813,120,RM,8.030084094267563,Blmngtn,TwnhsE,7.344719054149673,-inf,12.323855681186558
1814,50,RL,9.037176752966994,Edwards,1Fam,6.489204931325317,6.26530121273771,11.302204433654575
1815,20,RL,9.630234216736469,Somerst,1Fam,7.4205789054108005,-inf,12.727303942010046
1816,60,RL,9.572480355345974,SawyerW,1Fam,7.07326971745971,6.782192056006791,12.531772785169476
1817,20,RL,9.068776807654396,NAmes,1Fam,6.795705775173514,-inf,11.675044314446664
1818,50,RL,9.169518377455928,NAmes,1Fam,7.013915474810528,6.320768294250582,11.84939770159144
1819,20,RL,9.373988663504516,CollgCr,1Fam,7.476472381163905,-inf,12.886739773186576
1820,60,RL,9.668397930203518,Gilbert,1Fam,6.643789733147672,6.590301048196686,12.110414905333732
1821,20,RL,9.30782999325344,SawyerW,1Fam,7.24422751560335,-inf,12.13779380477688
1822,60,RL,9.101640955052842,NAmes,1Fam,6.715383386334681,7.181591944611865,12.086725887897607
1823,30,RL,9.287301413112312,OldTown,1Fam,6.875232087276577,-inf,11.074420502783864
1824,120,FV,8.483636407887394,Somerst,TwnhsE,7.305188215393037,-inf,12.468436909997665
1825,20,RL,8.21878715560148,Blmngtn,1Fam,7.143617602704121,-inf,12.130729295226383
1826,30,RM,8.719317375506371,BrkSide,1Fam,6.774223886357614,-inf,11.56171562913966
1827,80,RL,9.169518377455928,Veenker,1Fam,6.9975959829819265,6.634633357861686,12.138863895836725
1828,20,RL,9.557116483735667,NWAmes,1Fam,7.390798521735676,-inf,12.218495165528731
1829,20,RL,9.202912856147385,NridgHt,1Fam,7.3864708488298945,-inf,12.41186655850927
1830,160,RL,8.988695696785708,SawyerW,TwnhsE,6.4457198193855785,6.455198563340122,11.759785542901755
1831,60,RL,9.234056898593499,NridgHt,1Fam,6.945051063725834,6.966024187106113,12.526342907575106
1832,60,RL,9.283776690049365,Gilbert,1Fam,6.912742820493176,6.885509670034818,12.323855681186558
